SITE,MONTH,DAY,YEAR,T_HI,T_LO,T_AVG,RH,WIND,MAX1_MIN,SOIL_F,SOLAR_LANG,PRECIP,ETPOT,GDD_40,GDD_50
2,9,4,1994,93,60,75,46.1,6.7,17.2,75.0,516,0.00,0.34,29,23
2,9,5,1994,81,55,67,48.0,9.5,19.2,75.1,534,0.00,0.34,26,18
2,9,6,1994,87,53,70,49.4,11.5,21.6,74.5,488,0.00,0.38,25,19
2,9,7,1994,88,55,70,54.8,8.7,19.4,78.6,437,0.00,0.32,26,20
2,9,8,1994,91,53,74,42.9,7.6,16.5,79.3,512,0.00,0.34,25,19
2,9,9,1994,92,57,75,40.5,12.3,23.7,79.4,506,0.00,0.46,27,21
2,9,10,1994,94,59,76,46.5,12.2,20.5,80.5,470,0.00,0.44,28,22
2,9,11,1994,93,60,76,44.2,13.0,24.1,81.7,498,0.00,0.47,28,23
2,9,12,1994,94,60,77,37.5,11.8,22.4,82.7,488,0.00,0.47,29,23
2,9,13,1994,93,61,75,44.4,10.1,21.7,82.8,468,0.00,0.41,29,23
2,9,14,1994,90,55,69,55.8,9.6,25.9,80.6,415,0.00,0.36,26,21
2,9,15,1994,77,46,60,48.3,11.3,27.2,74.3,470,0.00,0.34,21,13
2,9,16,1994,81,44,61,43.1,5.4,14.0,73.3,493,0.00,0.26,20,15
2,9,17,1994,82,45,63,44.9,5.7,13.9,73.6,499,0.00,0.27,21,16
2,9,18,1994,88,43,67,39.7,7.5,17.2,74.1,490,0.00,0.33,20,18
2,9,19,1994,78,48,62,55.4,7.1,18.5,70.6,252,0.00,0.20,23,14
2,9,20,1994,80,48,63,51.6,5.4,13.7,69.6,348,0.00,0.21,23,15
2,9,21,1994,66,35,47,77.5,11.9,27.7,61.4,80,0.00,0.17,13,8
2,9,22,1994,63,34,47,54.3,12.7,25.9,55.3,412,0.00,0.26,11,6
2,9,23,1994,68,37,53,45.7,10.9,25.9,59.2,458,0.00,0.28,14,9
2,9,24,1994,74,35,55,59.2,6.2,16.4,61.3,414,0.00,0.20,17,12
2,9,25,1994,80,40,59,55.2,4.4,12.9,64.1,458,0.00,0.21,19,15
2,9,26,1994,86,44,61,43.8,6.5,16.1,65.2,463,0.00,0.31,20,18
2,9,27,1994,85,45,63,32.3,6.3,14.8,65.5,417,0.00,0.30,21,17
2,9,28,1994,91,46,64,38.7,6.0,14.0,67.0,439,0.00,0.34,22,18
2,9,29,1994,95,47,70,33.8,6.6,16.1,68.4,434,0.00,0.35,22,18
2,9,30,1994,86,51,66,56.4,7.6,21.6,69.2,365,0.00,0.27,24,18
2,10,1,1994,65,51,54,81.0,6.6,16.6,63.8,127,0.00,0.10,18,8
2,10,2,1994,74,48,58,74.0,5.4,15.8,63.6,311,0.00,0.15,21,12
2,10,3,1994,64,45,52,84.8,9.3,17.0,60.0,102,0.00,0.09,14,7
2,10,4,1994,56,50,51,95.5,9.8,17.9,58.6,77,0.00,0.04,13,3
2,10,5,1994,73,53,62,84.1,12.8,28.4,62.1,183,0.00,0.14,23,13
2,10,6,1994,72,46,56,70.0,12.3,27.1,59.5,316,0.00,0.23,19,11
2,10,7,1994,63,41,51,55.5,11.2,24.9,55.2,368,0.00,0.22,12,6
2,10,8,1994,61,36,48,57.6,7.7,20.0,54.0,394,0.00,0.17,11,6
2,10,9,1994,74,34,53,52.0,6.5,14.0,54.8,407,0.00,0.21,17,12
2,10,10,1994,76,37,56,48.6,10.0,19.2,56.4,404,0.00,0.28,18,13
2,10,11,1994,76,37,56,44.0,10.2,20.1,56.7,399,0.00,0.31,18,13
2,10,12,1994,74,38,54,50.2,10.4,23.0,56.4,516,0.00,0.30,17,12
2,10,13,1994,66,37,48,74.1,7.5,22.0,56.4,373,0.00,0.16,13,8
2,10,14,1994,66,45,54,62.7,20.7,34.8,56.4,455,0.00,0.33,15,8
2,10,15,1994,63,39,50,86.4,16.7,29.5,55.4,241,0.48,0.14,12,7
2,10,16,1994,69,36,52,72.8,11.2,23.0,53.5,536,0.00,0.21,14,9
2,10,17,1994,53,35,44,86.7,7.9,18.1,52.9,284,0.40,0.07,7,2
2,10,18,1994,68,31,48,65.3,3.7,12.0,50.1,520,0.00,0.14,14,9
2,10,19,1994,66,41,50,67.4,2.9,13.3,53.2,469,0.00,0.12,13,8
2,10,20,1994,69,34,50,62.2,6.5,16.4,53.1,521,0.00,0.19,15,10
2,10,21,1994,71,38,51,51.8,7.3,16.0,53.3,519,0.00,0.23,15,10
2,10,22,1994,63,33,47,56.0,6.1,16.0,52.7,505,0.00,0.17,12,7
2,10,23,1994,70,30,46,53.2,6.0,23.3,51.3,503,0.00,0.21,15,10
2,10,24,1994,56,27,40,61.7,5.2,10.6,50.2,395,0.00,0.12,8,3
2,10,25,1994,62,25,41,61.0,6.8,19.2,48.4,467,0.00,0.17,11,6
2,10,26,1994,69,25,46,58.9,7.8,17.0,48.8,475,0.00,0.21,15,10
2,10,27,1994,75,38,54,43.7,7.3,15.0,50.6,405,0.00,0.25,18,13
2,10,28,1994,82,38,58,37.3,7.2,24.4,53.3,436,0.00,0.29,19,16
2,10,29,1994,55,28,41,49.4,8.2,20.6,52.1,450,0.00,0.17,8,3
2,10,30,1994,49,28,37,67.5,4.8,16.7,47.7,153,0.06,0.07,5,0
2,10,31,1994,57,26,40,57.1,7.3,20.9,44.4,320,0.00,0.14,9,4
2,11,1,1994,66,34,49,17.8,3.5,15.2,46.2,217,0.00,0.15,13,8
2,11,2,1994,54,35,44,19.8,5.9,15.6,46.9,292,0.00,0.16,7,2
2,11,3,1994,38,29,31,41.7,4.6,17.4,43.9,44,0.00,0.07,0,0
2,11,4,1994,47,25,32,42.3,2.4,10.0,42.1,412,0.13,0.08,3,0
2,11,5,1994,65,25,41,28.3,1.1,1.1,42.3,434,0.00,0.10,12,7
2,11,6,1994,63,28,48,22.8,10.5,28.9,43.6,271,0.00,0.25,11,6
2,11,7,1994,78,43,55,19.1,7.3,15.9,48.1,297,0.00,0.30,20,14
2,11,8,1994,44,32,37,30.2,11.5,23.3,46.1,61,0.00,0.18,2,0
2,11,9,1994,51,30,36,30.3,6.3,15.5,44.2,366,0.00,0.16,6,1
2,11,10,1994,58,29,41,26.9,16.5,23.3,43.4,414,0.00,0.37,9,4
2,11,11,1994,71,26,49,22.7,3.2,19.3,45.4,381,0.00,0.15,16,11
2,11,12,1994,62,48,54,18.8,20.8,38.7,48.7,273,0.00,0.50,15,6
2,11,13,1994,61,31,44,24.2,9.2,22.6,47.9,325,0.01,0.24,10,5
2,11,14,1994,41,23,31,36.7,4.9,14.6,43.2,183,0.01,0.08,0,0
2,11,15,1994,47,15,31,27.5,6.5,18.3,39.1,411,0.00,0.13,4,0
2,11,16,1994,59,27,43,21.6,16.6,26.2,39.6,214,0.00,0.36,10,5
2,11,17,1994,48,21,38,21.0,12.3,29.2,42.2,319,0.00,0.21,4,0
2,11,18,1994,41,17,28,25.4,6.3,18.4,37.9,397,0.00,0.12,1,0
2,11,19,1994,33,16,25,38.8,4.1,12.4,35.7,119,0.02,0.05,0,0
2,11,20,1994,37,26,30,40.3,3.7,18.0,36.0,153,0.05,0.06,0,0
2,11,21,1994,36,22,28,32.4,3.0,14.6,35.3,190,0.09,0.06,0,0
2,11,22,1994,34,10,23,45.0,7.9,16.3,35.2,294,0.15,0.08,0,0
2,11,23,1994,40,9,26,42.9,12.3,21.5,34.9,401,0.11,0.14,0,0
2,11,24,1994,57,20,32,43.8,2.5,12.6,34.5,295,0.00,0.09,9,4
2,11,25,1994,41,18,30,29.0,8.3,21.9,33.8,401,0.00,0.12,1,0
2,11,26,1994,50,20,35,39.9,9.1,24.5,33.5,374,0.00,0.15,5,0
2,11,27,1994,38,17,28,41.4,15.5,31.8,33.6,366,0.00,0.15,0,0
2,11,28,1994,40,15,25,31.6,6.5,26.2,32.0,357,0.00,0.10,0,0
2,11,29,1994,38,16,25,22.7,7.9,23.2,29.4,373,0.00,0.12,0,0
2,11,30,1994,56,19,37,29.8,5.8,14.8,29.5,366,0.00,0.13,8,3
2,12,1,1994,66,29,43,29.7,2.4,13.4,33.9,362,0.00,0.10,13,8
2,12,2,1994,62,28,40,30.9,4.0,16.7,35.5,354,0.00,0.13,11,6
2,12,3,1994,55,26,40,36.5,7.7,19.8,35.9,333,0.00,0.15,8,3
2,12,4,1994,50,21,34,37.0,9.9,23.3,36.5,296,0.00,0.16,5,0
2,12,5,1994,28,21,24,48.0,5.1,15.3,33.9,60,0.00,0.05,0,0
2,12,6,1994,25,17,21,46.8,1.1,1.1,32.7,68,0.00,0.02,0,0
2,12,7,1994,37,13,27,50.4,7.7,23.2,32.2,161,0.20,0.06,0,0
2,12,8,1994,31,21,25,40.2,10.4,21.1,32.1,172,0.00,0.10,0,0
2,12,9,1994,37,8,22,42.5,7.5,14.5,31.3,322,0.00,0.09,0,0
2,12,10,1994,38,13,20,63.2,7.5,17.4,31.1,227,0.00,0.08,0,0
2,12,11,1994,37,16,24,71.7,12.0,27.5,30.9,123,0.00,0.08,0,0
2,12,12,1994,43,18,27,61.4,6.5,15.4,30.8,219,0.00,0.07,2,0
2,12,13,1994,36,19,24,79.0,9.4,18.4,30.6,172,0.00,0.06,0,0
2,12,14,1994,45,19,29,31.0,5.9,17.3,29.9,271,0.00,0.09,2,0
2,12,15,1994,41,20,28,29.4,7.2,25.7,29.7,253,0.00,0.11,1,0
2,12,16,1994,51,15,30,22.5,6.2,16.8,29.1,327,0.00,0.12,5,0
2,12,17,1994,53,22,34,21.7,5.8,13.1,29.8,265,0.00,0.12,6,1
2,12,18,1994,61,27,39,21.2,7.6,13.9,30.7,333,0.00,0.19,11,6
2,12,19,1994,49,26,39,19.8,17.0,36.5,31.4,314,0.00,0.26,4,0
2,12,20,1994,52,28,37,20.2,14.0,25.3,31.6,326,0.00,0.25,6,1
2,12,21,1994,59,26,38,20.0,6.4,15.0,31.8,327,0.00,0.15,10,5
2,12,22,1994,56,21,35,20.9,5.1,18.1,31.9,330,0.00,0.11,8,3
2,12,23,1994,59,19,35,22.0,5.1,13.9,32.0,244,0.00,0.13,10,5
2,12,24,1994,60,30,42,19.1,12.4,25.3,33.0,318,0.00,0.26,10,5
2,12,25,1994,66,27,40,22.5,2.8,15.5,35.2,321,0.00,0.09,13,8
2,12,26,1994,59,25,38,23.9,4.0,12.6,35.7,323,0.00,0.09,10,5
2,12,27,1994,58,25,37,23.4,3.6,14.1,35.4,329,0.00,0.08,9,4
2,12,28,1994,51,19,33,28.3,4.0,17.8,34.7,327,0.00,0.06,5,0
2,12,29,1994,43,26,35,44.1,11.2,22.4,35.1,117,0.01,0.11,1,0
2,12,30,1994,35,20,28,55.7,8.6,16.9,35.2,28,0.00,0.06,0,0
2,12,31,1994,22,-1,13,84.1,6.4,11.9,32.7,0,0.00,0.01,0,0
3,1,1,1994,54,21,38,14.6,6.9,0.0,280.0,0,0.16,7.00,2,0
3,1,2,1994,50,24,38,14.7,14.0,0.0,285.0,0,0.26,5.00,0,0
3,1,3,1994,55,20,38,13.8,6.9,0.0,253.0,0,8.00,3.00,0,0
3,1,4,1994,53,24,38,15.5,8.4,0.0,343.0,0,0.19,6.00,1,0
3,1,5,1994,71,32,49,13.3,0.0,0.0,0.0,16,11.00,0.00,0,0
3,1,6,1994,39,21,32,11.5,4.7,0.0,60.0,0,0.09,0.00,0,0
3,1,7,1994,46,8,30,16.8,7.9,0.0,336.0,0,0.15,3.00,0,0
3,1,8,1994,47,22,34,15.4,4.2,0.0,351.0,0,0.11,4.00,0,0
3,1,9,1994,52,24,36,15.0,6.9,0.0,336.0,0,0.17,6.00,1,0
3,1,10,1994,50,20,35,15.2,5.9,0.0,284.0,0,0.14,5.00,0,0
3,1,11,1994,52,21,35,15.2,7.3,0.0,309.0,0,0.18,6.00,1,0
3,1,12,1994,51,22,35,15.2,6.5,0.0,356.0,0,0.16,5.00,0,0
3,1,13,1994,54,23,37,14.9,7.3,0.0,344.0,0,0.19,7.00,2,0
3,1,14,1994,56,24,38,13.7,5.1,0.0,358.0,0,0.16,8.00,3,0
3,1,15,1994,32,13,26,17.1,7.9,0.0,155.0,0,0.10,0.00,0,0
3,1,16,1994,39,22,33,13.0,7.6,0.0,108.0,0,0.13,0.00,0,0
3,1,17,1994,32,16,25,13.7,5.4,0.0,305.0,0,0.09,0.00,0,0
3,1,18,1994,35,6,25,16.3,8.6,0.0,394.0,15,0.13,0.00,0,0
3,1,19,1994,69,21,43,12.6,6.3,0.0,394.0,0,0.24,15.00,10,0
3,1,20,1994,32,14,25,16.4,5.3,0.0,280.0,0,0.09,0.00,0,0
3,1,21,1994,57,13,34,14.6,3.3,0.0,392.0,0,0.13,8.00,3,0
3,1,22,1994,66,23,41,12.2,3.8,0.0,398.0,0,0.18,13.00,8,0
3,1,23,1994,66,24,42,12.1,4.8,0.0,388.0,0,0.19,13.00,8,0
3,1,24,1994,68,29,44,13.3,6.4,0.0,337.0,0,0.25,14.00,9,0
3,1,1994,1,94,192,0,530.0,78.7,19.0,18.0,0,0.00,0.00,,
3,1,26,1994,232,32,40,3.0,-0.1,0.0,122.0,29,0.02,4.42,19,18
3,1,27,1994,32,25,31,6.4,0.3,0.0,142.0,0,0.04,0.00,0,0
3,1,28,1994,32,17,29,12.0,3.5,0.0,376.0,0,0.08,0.00,0,0
3,1,29,1994,38,12,30,15.3,4.3,0.0,310.0,0,0.09,0.00,0,0
3,1,30,1994,32,12,26,13.5,17.8,0.0,-394.0,1,0.17,0.00,0,0
3,1,31,1994,32,8,25,12.8,4.0,0.0,334.0,0,0.08,0.00,0,0
3,2,1,1994,35,13,28,11.8,9.6,0.0,387.0,0,0.00,0.00,0,0
3,2,2,1994,43,7,30,14.4,4.5,0.0,460.0,0,0.11,1.00,0,0
3,2,3,1994,52,23,34,10.1,2.2,0.0,295.0,0,0.11,6.00,1,0
3,2,4,1994,37,16,28,16.6,6.0,0.0,270.0,0,0.11,0.00,0,0
3,2,5,1994,47,19,34,10.1,4.9,0.0,451.0,0,0.14,4.00,0,0
3,2,6,1994,56,24,38,14.5,5.1,0.0,451.0,0,0.18,8.00,3,0
3,2,7,1994,32,17,29,5.9,1.9,0.0,18.0,0,0.05,0.00,0,0
3,2,8,1994,32,8,26,8.2,4.5,0.0,156.0,4,0.08,0.00,0,0
3,2,9,1994,32,1,23,14.9,3.8,0.0,487.0,0,0.09,0.00,0,0
3,2,10,1994,50,13,33,14.7,6.4,0.0,413.0,0,0.17,5.00,0,0
3,2,11,1994,32,32,32,3.0,0.0,0.0,32.0,0,0.00,0.03,0,0
3,2,12,1994,41,25,33,11.3,9.5,0.0,507.0,0,0.21,0.00,0,0
3,2,13,1994,59,14,38,13.6,6.7,0.0,520.0,0,0.23,10.00,5,0
3,2,14,1994,67,27,40,7.2,4.3,0.0,287.0,0,0.21,13.00,8,0
3,2,15,1994,54,17,37,11.3,4.3,0.0,518.0,0,0.16,7.00,2,0
3,2,16,1994,72,24,36,4.6,1.7,0.0,147.0,0,0.16,16.00,11,0
3,2,17,1994,72,32,46,8.7,5.9,0.0,263.0,0,0.28,16.00,11,0
3,2,18,1994,70,32,47,8.5,13.0,0.0,468.0,0,0.48,15.00,10,0
3,2,19,1994,58,29,40,9.8,4.5,0.0,455.0,2,0.19,9.00,4,0
3,2,20,1994,51,28,36,10.6,3.6,0.0,413.0,0,0.15,5.00,0,0
3,2,21,1994,32,22,30,5.6,2.5,0.0,94.0,0,0.06,0.00,0,0
3,2,22,1994,32,19,27,11.5,6.3,0.0,164.0,0,0.11,0.00,0,0
3,2,23,1994,46,10,33,10.4,4.3,0.0,476.0,47,0.14,3.00,0,0
3,2,24,1994,64,23,42,9.4,4.7,0.0,402.0,0,0.21,12.00,7,0
3,2,25,1994,33,14,29,11.2,16.3,0.0,-146.0,1,0.17,0.00,0,0
3,2,26,1994,53,11,33,10.3,7.4,0.0,580.0,0,0.23,7.00,2,0
3,2,27,1994,65,23,41,9.6,3.8,0.0,427.0,0,0.20,13.00,8,0
3,2,28,1994,49,29,36,10.6,7.3,0.0,403.0,0,0.22,5.00,0,0
3,3,1,1994,58,32,40,9.9,6.4,0.0,408.0,0,0.25,9.00,4,0
3,3,2,1994,67,32,44,8.9,5.1,0.0,504.0,0,0.26,13.00,8,0
3,3,3,1994,78,32,48,8.2,2.9,0.0,598.0,2,0.25,19.00,14,0
3,3,4,1994,71,32,47,8.4,3.9,0.0,616.0,2,0.25,16.00,11,0
3,3,5,1994,75,30,48,8.3,0.0,501.0,0.9,0,18.00,13.00,0,0
3,3,6,1994,58,32,39,9.1,5.9,0.0,362.0,0,0.23,9.00,4,0
3,3,7,1994,51,32,38,9.3,4.8,0.0,380.0,0,0.18,5.00,0,0
3,3,8,1994,32,23,28,11.3,4.9,0.0,287.0,0,0.11,0.00,0,0
3,3,9,1994,36,15,29,11.1,4.0,0.0,587.0,0,0.13,0.00,0,0
3,3,10,1994,61,27,40,8.9,5.3,0.0,660.0,0,0.25,10.00,5,0
3,3,11,1994,232,32,50,10.6,8.6,0.0,535.0,0,15.59,19.00,18,0
3,3,12,1994,51,32,38,9.4,10.3,0.0,414.0,0,0.30,5.00,0,0
3,3,13,1994,64,29,42,8.4,5.2,0.0,666.0,0,0.27,12.00,7,0
3,3,14,1994,79,32,48,7.3,3.1,0.0,596.0,0,0.27,19.00,14,0
3,3,15,1994,66,32,43,8.4,3.0,0.0,663.0,0,0.22,13.00,8,0
3,3,16,1994,82,32,50,6.9,5.5,0.0,632.0,0,0.38,19.00,16,0
3,3,17,1994,81,32,52,6.5,5.8,0.0,334.0,0,0.33,19.00,15,0
3,3,18,1994,71,32,46,7.7,5.6,0.0,615.0,0,0.31,15.00,10,0
3,3,19,1994,77,32,44,3.8,2.6,0.0,330.0,0,0.23,19.00,14,0
3,3,20,1994,54,32,42,8.5,8.1,0.0,420.0,0,0.26,7.00,2,0
3,3,21,1994,72,28,45,7.9,6.3,0.0,718.0,0,0.35,16.00,11,0
3,3,22,1994,76,32,43,3.9,7.2,0.0,373.0,0,0.39,18.00,13,0
3,3,23,1994,73,32,49,7.2,8.1,0.0,628.0,0,0.40,17.00,12,0
3,3,24,1994,50,32,38,9.4,5.6,0.0,697.0,0,0.24,5.00,0,0
3,3,25,1994,60,27,40,9.0,9.0,0.0,727.0,0,0.35,10.00,5,0
3,3,26,1994,54,32,39,9.1,8.6,0.0,440.0,0,0.28,7.00,2,0
3,3,27,1994,44,28,35,9.9,10.1,0.0,663.0,0,0.28,2.00,0,0
3,3,28,1994,57,14,38,9.4,5.7,0.0,745.0,0,0.25,9.00,4,0
3,3,29,1994,45,32,36,9.6,9.2,0.0,596.0,0,0.27,3.00,0,0
3,3,30,1994,61,19,40,9.0,4.0,0.0,779.0,0,0.24,10.00,5,0
3,3,31,1994,70,30,46,7.7,4.8,0.0,777.0,0,0.31,15.00,10,0
3,4,1,1994,80,25,48,7.3,3.3,0.0,773.0,0,0.31,19.00,15,0
3,4,2,1994,49,32,36,9.7,8.6,0.0,271.0,0,0.24,5.00,0,0
3,4,3,1994,70,31,44,8.1,9.1,0.0,745.0,0,0.45,15.00,10,0
3,4,4,1994,78,32,50,6.9,7.7,0.0,673.0,0,0.44,19.00,14,0
3,4,5,1994,32,3,9,0.0,427.0,0.1,0.0,0,0.00,0.00,,
3,4,6,1994,61,19,39,9.1,5.8,0.0,797.0,0,0.29,11.00,6,0
3,4,7,1994,74,32,46,7.7,10.8,0.0,634.0,0,0.51,17.00,12,0
3,4,8,1994,64,31,43,8.3,4.5,0.0,615.0,0,0.26,12.00,7,0
3,4,9,1994,56,32,42,8.6,5.3,0.0,208.0,0,0.19,8.00,3,0
3,4,10,1994,40,32,34,4.9,2.9,0.0,60.0,0,0.10,0.00,0,0
3,4,11,1994,32,32,32,3.0,0.0,0.0,32.0,0,0.00,0.03,0,0
3,4,12,1994,61,32,35,3.0,2.4,17.8,246.0,0,0.17,10.00,5,0
3,4,13,1994,74,35,46,7.7,5.0,18.8,703.0,0,0.35,17.00,12,0
3,4,14,1994,82,38,50,7.0,5.7,31.1,654.0,0,0.42,19.00,16,0
3,4,15,1994,67,37,41,8.7,5.8,21.0,762.0,0,0.35,13.00,8,0
3,4,16,1994,81,42,49,7.2,3.8,15.2,781.0,0,0.37,20.00,15,0
3,4,17,1994,89,46,53,6.4,3.9,16.8,751.0,0,0.42,21.00,18,0
3,4,18,1994,88,45,52,6.5,5.4,18.8,625.0,0,0.47,21.00,18,0
3,4,19,1994,78,41,47,7.5,5.8,20.1,635.0,0,0.41,19.00,14,0
3,4,20,1994,85,41,51,6.7,7.6,26.4,697.0,0,0.54,19.00,18,0
3,4,21,1994,79,50,50,7.0,5.8,19.1,749.0,0,0.45,23.00,15,0
3,4,22,1994,75,53,49,7.2,5.7,23.0,571.0,0,0.40,24.00,14,0
3,4,23,1994,85,54,43,4.9,6.8,28.6,403.0,0,0.58,26.00,20,0
3,4,24,1994,87,47,52,6.6,8.1,29.0,756.0,0,0.60,22.00,18,0
3,4,25,1994,70,40,46,7.7,12.7,44.1,637.0,0,0.56,15.00,10,0
3,4,26,1994,69,32,45,7.1,5.6,0.0,794.0,0,0.35,15.00,10,0
3,4,27,1994,35,26,32,3.0,0.3,22.5,0.0,0,0.04,0.00,0,0
3,4,28,1994,52,30,36,9.8,3.6,17.6,790.0,0,0.23,6.00,1,0
3,4,29,1994,40,30,32,6.2,3.4,19.7,67.0,0,0.10,0.00,0,0
3,4,30,1994,55,32,36,8.0,2.0,15.1,363.0,0,0.15,7.00,2,0
3,5,1,1994,65,38,52,41.3,15.8,30.1,49.9,637,0.00,0.40,12,7
3,5,2,1994,66,46,47,62.2,7.4,18.6,50.1,219,0.00,0.21,16,8
3,5,3,1994,72,45,60,29.8,12.6,24.3,53.8,884,0.00,0.48,18,11
3,5,4,1994,76,49,64,23.8,7.5,15.2,58.8,1059,0.00,0.45,22,13
3,5,5,1994,88,50,72,25.1,18.0,34.7,62.9,1008,0.00,0.76,23,18
3,5,6,1994,67,46,53,61.7,10.8,21.4,61.2,409,0.00,0.26,17,8
3,5,7,1994,72,45,55,45.2,8.7,20.8,62.3,610,0.00,0.34,18,11
3,5,8,1994,81,45,66,28.4,9.6,21.0,64.4,973,0.00,0.48,21,15
3,5,9,1994,67,53,57,42.3,8.3,26.0,64.9,644,0.00,0.33,20,10
3,5,10,1994,66,52,59,50.5,10.5,14.0,63.8,561,5.12,0.29,19,9
3,5,11,1994,83,53,68,27.5,7.4,14.3,66.8,856,0.00,0.44,25,18
3,5,12,1994,77,53,61,47.7,8.9,22.7,66.9,547,0.00,0.35,25,15
3,5,13,1994,76,53,60,58.5,7.6,21.1,65.8,471,0.00,0.28,24,14
3,5,14,1994,73,45,61,31.3,14.1,28.6,65.2,756,0.00,0.48,19,12
3,5,15,1994,81,45,64,36.5,12.9,27.6,65.5,723,0.00,0.49,21,15
3,5,16,1994,86,57,70,31.6,17.8,31.3,69.4,670,0.00,0.68,27,22
3,5,17,1994,87,58,74,26.0,21.0,30.9,71.2,851,0.00,0.80,27,22
3,5,18,1994,81,60,70,49.3,17.5,25.7,71.8,554,0.61,0.49,29,20
3,5,19,1994,80,55,68,50.7,14.3,24.6,71.3,627,0.00,0.43,26,17
3,5,20,1994,85,54,70,31.2,16.3,26.9,71.2,730,0.00,0.63,25,19
3,5,21,1994,88,57,67,33.1,8.4,18.5,72.7,683,0.00,0.48,27,22
3,5,22,1994,86,55,67,46.0,8.3,34.5,72.3,548,0.00,0.38,26,20
3,5,23,1994,86,52,66,41.9,6.1,15.3,71.8,628,0.00,0.36,25,19
3,5,24,1994,85,50,64,43.4,7.3,20.3,72.3,607,0.00,0.39,24,18
3,5,25,1994,80,49,64,48.7,6.6,17.3,71.4,652,0.00,0.33,23,15
3,5,26,1994,68,50,56,50.5,6.2,13.9,69.1,537,0.00,0.25,19,9
3,5,27,1994,71,50,62,43.9,11.9,22.5,68.8,657,0.00,0.37,21,11
3,5,28,1994,88,54,66,42.6,9.1,27.5,70.9,544,0.00,0.44,26,20
3,5,29,1994,88,53,69,35.1,6.0,17.2,73.1,689,1.34,0.39,25,20
3,5,30,1994,96,53,77,25.5,8.3,19.4,76.3,704,0.00,0.50,25,19
3,5,31,1994,95,58,67,34.3,11.6,31.1,75.4,667,0.00,0.67,28,22
3,6,1,1994,91,63,71,43.4,9.3,32.5,76.9,688,0.00,0.51,30,24
3,6,2,1994,76,59,64,60.7,8.4,17.2,73.5,286,0.00,0.24,28,18
3,6,3,1994,83,57,65,59.2,8.4,18.6,73.0,452,0.00,0.32,27,20
3,6,4,1994,96,52,74,38.0,11.1,23.8,77.2,679,0.00,0.55,25,19
3,6,5,1994,91,59,75,33.1,8.2,24.4,78.0,679,0.00,0.45,28,23
3,6,6,1994,94,58,76,41.0,10.5,22.2,71.0,685,0.00,0.49,27,22
3,6,7,1994,97,65,75,41.9,10.2,22.0,72.2,586,0.61,0.54,31,26
3,6,8,1994,84,60,54,48.6,8.5,22.8,65.0,473,0.00,0.50,29,22
3,6,9,1994,78,58,62,40.7,7.8,22.2,73.8,696,0.00,0.40,27,18
3,6,10,1994,79,58,62,34.9,7.3,17.7,66.7,561,0.00,0.38,28,18
3,6,11,1994,85,59,70,49.3,9.7,22.0,75.7,537,0.00,0.39,28,22
3,6,12,1994,96,60,76,37.5,8.5,20.7,78.1,608,0.00,0.46,29,23
3,6,13,1994,100,61,80,30.0,8.6,21.4,78.6,641,0.00,0.51,29,23
3,6,14,1994,99,69,38,3.0,18.4,30.1,36.9,699,0.00,2.11,33,27
3,6,15,1994,92,64,68,31.3,13.8,23.6,68.1,656,0.00,0.73,30,25
3,6,16,1994,95,66,37,6.5,11.3,21.1,36.7,491,0.00,1.29,32,26
3,6,17,1994,94,65,69,65.2,10.0,18.9,80.3,426,0.00,0.44,31,25
3,6,18,1994,94,66,74,49.9,11.4,24.0,80.7,532,0.00,0.51,31,26
3,6,19,1994,95,63,78,36.1,10.1,20.2,73.8,616,0.00,0.50,30,25
3,6,20,1994,96,66,74,48.5,8.6,19.3,80.9,460,0.00,0.44,31,26
3,6,21,1994,84,65,70,64.6,8.6,18.3,69.8,421,0.00,0.30,31,25
3,6,22,1994,93,65,72,55.5,8.4,36.6,77.1,441,0.59,0.40,31,26
3,6,23,1994,87,62,73,47.4,7.9,18.9,70.1,659,0.00,0.38,30,24
3,6,24,1994,94,61,37,3.0,5.9,15.3,33.0,713,0.00,0.77,29,24
3,6,25,1994,101,60,37,3.0,8.7,18.8,33.5,696,0.00,1.16,28,23
3,6,26,1994,93,56,38,3.6,7.9,19.3,35.8,708,0.00,0.86,27,21
3,6,27,1994,91,64,75,25.2,10.0,26.0,75.4,722,0.00,0.54,30,25
3,6,28,1994,94,55,74,28.5,4.6,12.1,72.6,699,0.00,0.38,26,21
3,6,29,1994,97,61,74,26.6,7.3,29.7,74.8,569,0.00,0.49,29,23
3,6,30,1994,100,60,79,43.0,7.2,16.6,73.9,689,0.00,0.46,28,23
3,7,1,1994,104,60,79,43.8,7.1,26.1,74.4,548,0.00,0.45,29,23
3,7,2,1994,90,61,69,63.1,9.1,28.4,72.4,363,0.00,0.35,29,23
3,7,3,1994,92,63,73,55.3,8.0,31.2,65.2,591,0.00,0.40,30,24
3,7,4,1994,96,63,79,48.3,11.8,27.9,61.4,670,0.00,0.52,30,25
3,7,5,1994,95,66,38,5.8,10.5,30.4,37.0,651,0.00,1.22,31,26
3,7,6,1994,93,62,77,50.3,11.8,29.8,80.9,582,0.00,0.47,30,24
3,7,7,1994,77,53,61,65.2,12.4,25.8,63.0,390,0.00,0.32,25,15
3,7,8,1994,86,50,66,53.3,5.5,12.6,67.3,672,0.00,0.32,23,18
3,7,9,1994,92,58,74,47.1,9.7,21.0,71.2,683,0.00,0.45,27,22
